Unnamed: 0,FileName,PortionType,FoodCode,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread,LabelAmount,LabelUnit,PortionShot,GPTPortionDescription,GPTPortionReason,GPTPortionAmount,GPTPortionAmountReason,BaseUnit,Portion weight (g),CalculatedWeight,CalculatedWeightGPT,Energy (kcal),Energy (kcal)_GPT,Protein (g),Protein (g)_GPT,Carbohydrate (g),Carbohydrate (g)_GPT,Total Fat (g),Total Fat (g)_GPT
1513,110502259.png,median,42112000,"Pecans, not further specified subcategory assigned",3/8 cup,0.375,737,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/110502259.png,Likely pecan halves — appears to be roasted or candied (glazed) pecans.,['42112300'],1.0140153720974925,0.7799597382545471,0.086878947761193,0.375,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.25,,cup,100.0,37.5,25.0,259.125,172.75,3.43875,2.2925,5.1975,3.465,26.98875,17.9925
1518,072908421.png,largest,14131500,Queso Asadero,1 slice,2.5,742,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072908421.png,"Appears to be a single slice of processed American-style cheese (the pre-sliced, cheddar-colored cheese singles).",['14410110'],1.011751506725947,0.8542662262916565,0.0490930393878243,1.0,slice,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1 slice,,1,,slice,21.0,21.0,21.0,74.76,74.76,4.746,4.746,0.6027,0.6027,5.9346000000000005,5.9346000000000005
1519,081108408.png,median,14131500,Queso Asadero,3/4 cup,0.75,742,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108408.png,Likely shredded orange cheddar cheese — appears to be pre-shredded mild or sharp cheddar.,['14104100'],1.0636676982045177,0.8389657139778137,0.0581620696288395,0.75,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.33,,cup,113.0,84.75,37.29,301.71,132.7524,19.1535,8.42754,2.432325,1.070223,23.950350000000004,10.538154
1520,081108403.png,smallest,14131500,Queso Asadero,1/8 cup,0.125,742,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108403.png,Appears to be a small pile of shredded orange cheese—likely shredded cheddar (or a processed American-style cheddar blend).,['14104100'],1.0426275968551637,0.9212297201156616,0.0437882504561217,0.125,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.125,,cup,113.0,14.125,14.125,50.285,50.285,3.1922500000000005,3.1922500000000005,0.4053875,0.4053875,3.991725,3.991725
1521,011410108.png,largest,58145170,Macaroni or noodles with cheese and egg,3 cups,3.0,743,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/011410108.png,"Likely macaroni and cheese — appears to be American-style cheesy elbow pasta, probably the instant/boxed variety made with a powdered cheese sauce.",['58145112'],0.982554762562116,0.8004515767097473,0.0747755855944139,3.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1-1/2 cups,,3,,cup,230.0,690.0,690.0,1276.5,1276.5,40.779,40.779,131.1,131.1,65.68799999999999,65.68799999999999
1522,011410104.png,median,58145170,Macaroni or noodles with cheese and egg,1 cup,1.0,743,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/011410104.png,"Appears to be macaroni and cheese — elbow macaroni coated in a creamy/orange cheddar-style cheese sauce, likely a stovetop or boxed-style preparation.",['58145112'],0.9814546624819438,0.7517586946487427,0.072406887879647,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1 cup,,1,,cup,230.0,230.0,230.0,425.5,425.5,13.593,13.593,43.7,43.7,21.896,21.896
1523,011410101.png,smallest,58145170,Macaroni or noodles with cheese and egg,1/4 cup,0.25,743,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/011410101.png,"Appears to be macaroni and cheese — elbow pasta in a cheddar-style cheese sauce, likely American-style creamy (boxed or stovetop) mac and cheese.",['58145112'],0.9893032645185788,0.7201704978942871,0.0983357289778892,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/2 cups ,2 cups ,2-1/2 cups ,3 cups",1/2 cup,,0.3,,cup,230.0,57.5,69.0,106.375,127.65,3.39825,4.0779000000000005,10.925,13.11,5.474,6.5688
1533,080802508.png,largest,75141000,Coleslaw,2 cups,2.0,750,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802508.png,Likely coleslaw — shredded cabbage and carrot in a creamy (mayonnaise‑style) dressing; possibly contains some red cabbage or onion.,['75141000'],1.0297126164038977,0.805505096912384,0.0862969994709531,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,1,,cup,220.0,440.0,220.0,497.2,248.6,5.016,2.508,44.088,22.044,34.716,17.358
1534,080802503.png,median,75141000,Coleslaw,3/4 cup,0.75,750,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802503.png,Likely scrambled eggs mixed with small pieces of smoked salmon — could also be scrambled eggs with diced ham/pork (uncertain from the photo).,['32130910'],1.025433505078157,0.905979871749878,0.0613611066595466,0.75,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,0.25,,cup,220.0,165.0,55.0,186.45,62.15,1.881,0.627,16.533,5.511,13.0185,4.3395
1536,110502128.png,largest,63201010,"Blackberries, raw",2 cups,2.0,751,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/110502128.png,Appears to be fresh blackberries—likely common/cultivated blackberries (rather than raspberries or hybrid varieties like boysenberry).,['63201010'],1.1744219725330671,0.7868867516517639,0.1075554927923232,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,1,,cup,150.0,300.0,150.0,129.0,64.5,4.17,2.085,28.83,14.415,1.47,0.735
1537,110502124.png,median,63201010,"Blackberries, raw",1 cup,1.0,751,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/110502124.png,"Appears to be fresh blackberries (whole, ripe — some drupelets show slight red tint) in a small bowl.",['63201010'],1.1584459409117698,0.8295632004737854,0.1145409496963697,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,150.0,150.0,150.0,64.5,64.5,2.085,2.085,14.415,14.415,0.735,0.735
1538,110502121.png,smallest,63201010,"Blackberries, raw",1/4 cup,0.25,751,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/110502121.png,Appears to be fresh blackberries (likely common garden blackberries) in a small bowl.,['63201010'],1.1522056594491006,0.8099322319030762,0.1019936159108823,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.42,,cup,150.0,37.5,63.0,16.125,27.09,0.52125,0.8756999999999999,3.60375,6.0543,0.18375,0.3087
1542,072302336.png,largest,42100050,"Nuts, not further specified subcategory assigned",1 cup,1.0,753,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302336.png,Appears to be cooked pinto beans — likely boiled/simmered pinto (or similar brown/borlotti-type) beans.,['41104020'],1.0308617174625396,0.837110161781311,0.072650554324424,1.0,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",3/8 cup,,1,,cup,142.0,142.0,142.0,859.1,859.1,27.8178,27.8178,29.8768,29.8768,76.1404,76.1404
1543,072302333.png,median,42100050,"Nuts, not further specified subcategory assigned",1/2 cup,0.5,753,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302333.png,"Appears to be shelled peanuts (skin-on), likely dry-roasted.",['42111210'],0.9650952855745952,0.737708568572998,0.0908029523380754,0.5,cup,"1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",1/4 cup,,0.25,,cup,142.0,71.0,35.5,429.55,214.775,13.9089,6.9544500000000005,14.9384,7.4692,38.0702,19.0351
1545,100609101.png,largest,52104010,"Biscuit, home recipe",1 biscuit,1.0,758,90000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100609101.png,"Appears to be a small round baked pastry — likely a butter biscuit or scone with a golden egg‑wash/glazed top. Could also be a small dinner roll or a flaky pastry, but the look most closely matches a biscuit/scone.",['52105100'],1.1014346713821093,0.9379206895828248,0.0695740815072007,1.0,biscuit,"3/4 biscuit ,1/2 biscuit ,1/4 biscuit ,1 biscuit",1 biscuit,,1,,biscuit,45.0,45.0,45.0,157.5,157.5,3.1635000000000004,3.1635000000000004,20.2005,20.2005,7.1865,7.1865
1547,120209109.png,smallest,52104010,"Biscuit, home recipe",1 biscuit,0.125,758,61246,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/120209109.png,Appears to be a small pancake — likely an American-style mini pancake (or drop scone) cooked on a griddle.,['55101000'],1.1264489074548083,1.0057429075241089,0.0557317099811384,1.0,biscuit,"3/4 biscuit ,1/2 biscuit ,1/4 biscuit ,1 biscuit",1/4 biscuit,,1,,biscuit,45.0,45.0,45.0,157.5,157.5,3.1635000000000004,3.1635000000000004,20.2005,20.2005,7.1865,7.1865
1555,032709105.png,median,26305160,Crab,1-1/4 cups,1.25,762,10052,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/032709105.png,"Likely diced imitation crab (surimi / ""kani"" crab sticks) — white flesh with red‑orange edges, often used in salads or sushi.",['27250520'],1.054741626481215,0.7649213671684265,0.092237905184347,1.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,12 ounces ,3/4 crab ,1/2 crab ,1/4 crab ,1 crab ,1 leg",1/4 cup,,0.13,,cup,135.0,168.75,17.55,140.0625,14.5665,30.1725,3.13794,0.0,0.0,1.24875,0.12987
1556,032709101.png,smallest,26305160,Crab,1/4 cup,0.25,762,10052,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/032709101.png,"Likely sliced imitation crab (surimi) — the red-and-white ""crab stick"" (kani) pieces.",['27250520'],1.041666412850221,0.7461852431297302,0.0972279214013057,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,12 ounces ,3/4 crab ,1/2 crab ,1/4 crab ,1 crab ,1 leg",1/4 cup,,0.125,,cup,135.0,33.75,16.875,28.0125,14.00625,6.0344999999999995,3.01725,0.0,0.0,0.24975,0.124875
1560,101607109.png,largest,24207000,"Turkey, ground",2 cups,2.0,764,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607109.png,Likely cooked ground beef — crumbled/browned minced meat (possibly taco- or skillet-seasoned). Could also be a plant-based meat crumble (textured vegetable protein) if vegetarian.,['21500100'],1.113262176513672,0.8480708599090576,0.0998819862866927,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 patty ,3/4 patty ,1/2 patty ,1/4 patty",1 cup,,1,,cup,130.0,260.0,130.0,548.6,274.3,69.862,34.931,0.0,0.0,29.9,14.95
1561,101607104.png,median,24207000,"Turkey, ground",3/4 cup,0.75,764,10043,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607104.png,Likely dry pet kibble — crunchy brown dry dog or cat food (uniform small pellets).,['41440000'],1.1678000171979268,1.0591065883636477,0.0358171715227688,0.75,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 patty ,3/4 patty ,1/2 patty ,1/4 patty",1/4 cup,,0.2,,cup,130.0,97.5,26.0,205.725,54.86,26.19825,6.9862,0.0,0.0,11.2125,2.99
1563,123009121.png,largest,58103120,"Tamale, beef",2 cups,2.0,765,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009121.png,Appears to be crumbled minced protein — likely rehydrated textured vegetable protein (TVP) / soy crumbles or a plant‑based ground “meat.” Could also be crumbled cooked ground meat (beef/turkey) if not plant‑based.,"['41440000', '21500100']",1.108548625310262,0.8175833225250244,0.0819719295734645,2.0,cup,"1 tamale ,3/4 tamale ,1/2 tamale ,1/4 tamale ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,0.75,,cup,170.0,340.0,127.5,591.6,221.85,25.092,9.4095,53.72,20.145,30.736,11.526
1565,123009114.png,smallest,58103120,"Tamale, beef",1/4 cup,0.25,765,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009114.png,Likely a small scoop of refried beans — appears to be mashed pinto beans (Mexican‑style). Could also possibly be peanut butter based on color/texture.,['41205010'],1.111547848582268,0.9402325749397278,0.0733619087332302,0.25,cup,"1 tamale ,3/4 tamale ,1/2 tamale ,1/4 tamale ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.09,,cup,170.0,42.5,15.3,73.95,26.622000000000003,3.1365,1.12914,6.715,2.4174,3.842,1.38312
1572,012710116.png,largest,75502520,Kimchi,2 cups,2.0,770,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/012710116.png,Appears to be fried rice — likely a vegetable/egg fried rice (seasoned rice with small diced red bell pepper or pimiento).,['58150110'],1.0401903882622718,0.8725162148475647,0.0766696831057181,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,1,,cup,150.0,300.0,150.0,45.0,22.5,3.3000000000000003,1.65,7.2,3.6,1.5,0.75
1573,012710112.png,median,75502520,Kimchi,1 cup,1.0,770,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/012710112.png,Appears to be a creamy risotto — likely a vegetable risotto (rice cooked creamy-style) with small pieces of red bell pepper and herbs.,['58165020'],1.0717298845450085,0.8923609852790833,0.0963775697925728,1.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/2 cup,,0.5,,cup,150.0,150.0,75.0,22.5,11.25,1.65,0.8250000000000001,3.6,1.8,0.75,0.375
1574,012710109.png,smallest,75502520,Kimchi,1/4 cup,0.25,770,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/012710109.png,"Likely a small plated risotto — creamy Arborio-style rice, possibly a vegetable risotto with diced red pepper/tomato and herbs (could also contain mushrooms).",['58165020'],1.1196134820580483,0.9398932456970216,0.0642353810185424,0.25,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,150.0,37.5,18.75,5.625,2.8125,0.4125,0.20625,0.9,0.45,0.1875,0.09375
1578,073002240.png,largest,75107000,"Cauliflower, raw",2 cups,2.0,772,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073002240.png,"Appears to be popcorn shrimp — small battered and fried shrimp (popcorn prawns). Could also possibly be small battered chicken bites or cauliflower fritters, but popcorn shrimp is most likely.",['26319140'],1.05219586789608,0.7144515514373779,0.0662385807265632,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups ,1 piece ,1 head ,7/8 head ,3/4 head ,5/8 head ,1/2 head ,3/8 head ,1/4 head ,1/8 head",3/4 cup,,0.5,,cup,110.0,220.0,55.0,55.0,13.75,4.224,1.056,10.934,2.7335,0.6160000000000001,0.154
1581,041008415.png,largest,12120110,"Cream, half and half, fat free",1 cup,1.0,773,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/041008415.png,Appears to be milk — likely whole milk (could also be heavy cream) — in a Pyrex measuring cup.,['11111000'],1.0495456313093503,0.9263874888420104,0.0507783918244787,1.0,cup,"6 tablespoons ,5 tablespoons ,4 tablespoons ,3 tablespoons ,2 tablespoons ,1 tablespoon ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup ,2 teaspoons ,1 teaspoon",,,1,,cup,240.0,240.0,240.0,141.6,141.6,6.24,6.24,21.6,21.6,3.36,3.36
1590,073108403.png,largest,14107200,"Cheese, Muenster",1 slice,2.5,776,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073108403.png,Appears to be a rectangular pat or slice of butter (likely cut from a stick).,['81101000'],1.100222567220529,0.8508082032203674,0.0960987661450151,1.0,slice,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1 slice,,1,,slice,21.0,21.0,21.0,77.28,77.28,4.9161,4.9161,0.2352,0.2352,6.308400000000001,6.308400000000001
1591,081108417.png,median,14107200,"Cheese, Muenster",7/8 cup,0.875,776,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108417.png,"Appears to be shredded/grated cheese — likely a mild cheddar or similar pale yellow semi‑hard cheese (e.g., Colby/Monterey Jack).","['14104250', '14104100', '14106200']",1.042221975326538,0.882548987865448,0.0575374654082773,0.875,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/4 cup,,0.5,,cup,132.0,115.5,66.0,425.04,242.88,27.03855,15.4506,1.2936,0.7392000000000001,34.6962,19.8264
1592,081108411.png,smallest,14107200,"Cheese, Muenster",1/8 cup,0.125,776,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108411.png,"Appears to be a small pile of shredded (grated) cheese — likely mozzarella or a mild cow’s‑milk cheddar, freshly shredded.",['14107010'],1.0893226181467377,0.869988203048706,0.0556180088439057,0.125,cup,"1 slice ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,7/8 cup ,1 cup",1/8 cup,,0.125,,cup,132.0,16.5,16.5,60.72,60.72,3.86265,3.86265,0.1848,0.1848,4.9566,4.9566
1593,123009121.png,largest,58103130,"Tamale, chicken",2 cups,2.0,778,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009121.png,"Likely textured vegetable protein (TVP) — dehydrated soy crumbles (brown soy “mince”). Could also possibly be crumbled dry cereal (e.g., bran/corn flakes) if not a soy product.",['41440000'],1.0812184751033782,0.744918942451477,0.1033428507322031,2.0,cup,"1 tamale ,3/4 tamale ,1/2 tamale ,1/4 tamale ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,0.75,,cup,170.0,340.0,127.5,591.6,221.85,25.092,9.4095,53.72,20.145,30.736,11.526
1595,123009114.png,smallest,58103130,"Tamale, chicken",1/4 cup,0.25,778,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009114.png,Appears to be a small scoop of creamy peanut butter (or another smooth nut butter such as almond butter).,"['42202000', '42200500']",1.0573499917984008,0.935075342655182,0.0647754188585643,0.25,cup,"1 tamale ,3/4 tamale ,1/2 tamale ,1/4 tamale ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.125,,cup,170.0,42.5,21.25,73.95,36.975,3.1365,1.56825,6.715,3.3575,3.842,1.921
1600,072302334.png,median,42111000,"Peanuts, not further specified subcategory assigned",5/8 cup,0.625,783,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302334.png,"Appears to be a plate of cooked beans — likely canned baked beans or cooked pinto/navy-style beans (brown/orange, stewed or drained).",['41201010'],1.0195171842972437,0.8423507809638977,0.0967223591752702,0.625,cup,"1 piece ,1/8 cup ,1/4 cup ,3/8 cup ,1/2 cup ,5/8 cup ,3/4 cup ,1 cup",1/2 cup,,0.33,,cup,146.0,91.25,48.18,535.6375,282.8166,22.219375,11.73183,19.39975,10.243068,45.31475,23.926187999999996
1605,020309403.png,largest,81103090,"Butter replacement, liquid",2 tablespoons,2.0,785,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309403.png,"No food visible — appears to be three white plastic measuring spoons (kitchen measuring scoops), likely empty.",['91101020'],1.2697385907173158,1.0763449668884275,0.0652144972637755,2.0,tablespoon,"2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1/2 teaspoon ,1 spray",1 tablespoon,,3,,tablespoon,14.0,28.0,42.0,149.24,223.86,0.0476,0.0714,0.2408,0.3611999999999999,16.7468,25.1202
1606,020309415.png,median,81103090,"Butter replacement, liquid",1 spray,1.0,785,63926,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309415.png,Appears to be an otherwise empty white plate with a small dab of melted butter or cooking oil (a tiny smear of sauce) near the center — likely just a drop of oil/butter.,['81200100'],1.158911051352819,1.012487769126892,0.059645999497871,1.0,spray,"2 tablespoons ,1-1/2 tablespoons ,1 tablespoon ,2 teaspoons ,1 teaspoon ,1/2 teaspoon ,1 spray",1/2 teaspoon,,1,,spray,0.25,0.25,0.25,1.3325,1.3325,0.000425,0.000425,0.00215,0.00215,0.149525,0.149525
1609,101607145.png,median,21420100,"Beef, sandwich steak",2 cups,2.0,789,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607145.png,Likely cocoa nibs — small crushed cacao (cocoa) bean pieces. Could also be crumbled/shaved milk chocolate (used as a dessert topping).,['91304020'],1.1315200413266815,0.9662063717842102,0.0701892091118235,2.0,cup,"2 ounces ,4 ounces ,6 ounces ,8 ounces ,10 ounces ,12 ounces ,14 ounces ,16 ounces ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,0.5,,cup,110.0,220.0,55.0,717.2,179.3,40.172,10.043,0.0,0.0,60.698,15.1745
1610,101607138.png,smallest,21420100,"Beef, sandwich steak",1/4 cup,0.25,789,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607138.png,"Appears to be small brown square cereal pieces — likely a cinnamon‑sugar style breakfast cereal (e.g., Cinnamon Toast Crunch or a similar square cereal).",['57125000'],0.9671526819467544,0.7728279232978821,0.0766593823617496,0.25,cup,"2 ounces ,4 ounces ,6 ounces ,8 ounces ,10 ounces ,12 ounces ,14 ounces ,16 ounces ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",,,0.125,,cup,110.0,27.5,13.75,89.65,44.825,5.0215000000000005,2.5107500000000003,0.0,0.0,7.58725,3.793625
1615,100302121.png,median,22101320,"Pork, chop, coated, lean only eaten",1/2 slice,2.0,791,40023,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100302121.png,"Likely a small rectangular slice of processed luncheon meat (SPAM-style/canned ham), i.e., cured/pressed deli ham.",['25230610'],0.9405971199274064,0.7212700247764587,0.0788518045584245,0.5,slice,"1 slice ,1/2 slice",1 slice,,1,,slice,30.0,15.0,30.0,31.2,62.4,3.8985,7.797,1.074,2.148,1.161,2.322
1621,113093c.png,median,74406500,Cocktail sauce,3 tablespoons,0.1875,793,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093c.png,Appears to be three white measuring spoons holding a red liquid — likely ketchup or a tomato-based sauce (could also be a red jam/syrup or hot/chili sauce).,['74401010'],1.1680771802862486,0.9225647449493408,0.0651891405285807,3.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",3 tablespoons,,3,,tablespoon,17.0,51.0,51.0,65.28,65.28,0.6936,0.6936,14.3922,14.3922,0.5355000000000001,0.5355000000000001
1622,113091c.png,smallest,74406500,Cocktail sauce,1 tablespoon,0.0625,793,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091c.png,"Appears to be a spoonful of ketchup — likely a tomato-based condiment (could also be a similar red sauce like tomato paste or red fruit jam, but ketchup is most likely).",['74401010'],1.0854723403851192,0.8931580781936646,0.0480470009043828,1.0,tablespoon,"1 tablespoon ,2 tablespoons ,3 tablespoons ,1/4 cup ,1/3 cup ,1/2 cup",1 tablespoon,,1,,tablespoon,17.0,17.0,17.0,21.76,21.76,0.2312,0.2312,4.7974000000000006,4.7974000000000006,0.1785,0.1785
1623,071702119.png,largest,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",2 cups,2.0,794,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702119.png,"Likely a canned fruit cocktail (mixed fruit in syrup) — appears to contain diced peaches, pineapple, pears, green grapes, and maraschino cherries.",['63311140'],0.9688539668917656,0.761650562286377,0.0682563896424832,2.0,cup,"1 snack size cup ,3/4 snack size cup ,1/2 snack size cup ,1/4 snack size cup ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",3/4 cup,,1,,cup,250.0,500.0,250.0,275.0,137.5,2.05,1.025,70.5,35.25,0.4,0.2
1625,071702112.png,smallest,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",1/4 cup,0.25,794,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702112.png,"Appears to be a small bowl of canned fruit cocktail — pineapple and peach/pear chunks with a green grape and a maraschino cherry, likely in syrup.",['63311140'],0.973872588078181,0.8499742746353149,0.0524069651301279,0.25,cup,"1 snack size cup ,3/4 snack size cup ,1/2 snack size cup ,1/4 snack size cup ,1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1/4 cup,,0.25,,cup,250.0,62.5,62.5,34.375,34.375,0.25625,0.25625,8.8125,8.8125,0.05,0.05
1632,072208108.png,largest,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",2 cups,2.0,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072208108.png,"Appears to be a mixed fruit salad — likely a fruit cocktail with banana slices, red (purple) grapes, cantaloupe (orange melon) and possibly pineapple or apple pieces.",['63311000'],0.9978778565923372,0.8126314282417297,0.0855713062075798,2.0,cup,"1/4 cup ,1/2 cup ,3/4 cup ,1 cup ,1-1/4 cups ,1-1/2 cups ,1-3/4 cups ,2 cups",1 cup,,1,,cup,150.0,300.0,150.0,171.0,85.5,1.86,0.93,41.07,20.535,0.63,0.315
