FileName,PortionType,FoodCodeCommon,Main Food description,Portion,Multiplier,Rank,PortionCode,PortionSubCode,Link,GPTFoodDescription,GPTFoodCode,retrieval_score_avg,retrieval_score_top1,retrieval_score_spread
000000000.png,median,91703040,,,0.75,774,60345,1000012,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the provided image is a ""No image available"" placeholder, so there is no actual food to identify.",,,,
000000000.png,smallest,91703040,,,0.125,774,10205,1000014,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The image is a ""No image available"" placeholder and contains no viewable food to identify.",,,,
072109112.png,largest,58101450,,2 cups,244,775,98,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072109112.png,"Appears to be chopped cooked chicken (diced chicken breast), likely roasted or poached — possibly part of a simple chicken salad or topping; may include small bits of cheese or egg.",['24122131'],1.023418881,0.883529961,0.053201131
072109101.png,median,58101450,,1 taco,1,775,63846,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072109101.png,"Appears to be a flour-tortilla wrap or small burrito—likely a breakfast burrito (eggs and cheese, possibly with ham or sausage).",['34003100'],1.00410638,0.713746905,0.093064456
072109104.png,smallest,58101450,,1/4 taco,0.25,775,63860,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072109104.png,Likely a small folded flour tortilla — appears to be a piece of a quesadilla/soft taco or a cut/rolled burrito. Could also be a folded flatbread (roti/paratha) depending on ingredients.,['52215200'],1.111790356,0.934156001,0.089318442
073108403.png,largest,14107200,"Cheese, Muenster",1 slice,2.5,776,51000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/073108403.png,Appears to be a rectangular pat or slice of butter (likely cut from a stick).,['81101000'],1.100222567,0.850808203,0.096098766
081108417.png,median,14107200,"Cheese, Muenster",7/8 cup,0.875,776,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108417.png,"Appears to be shredded/grated cheese — likely a mild cheddar or similar pale yellow semi‑hard cheese (e.g., Colby/Monterey Jack).","['14104250', '14104100', '14106200']",1.042221975,0.882548988,0.057537465
081108411.png,smallest,14107200,"Cheese, Muenster",1/8 cup,0.125,776,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108411.png,"Appears to be a small pile of shredded (grated) cheese — likely mozzarella or a mild cow’s‑milk cheddar, freshly shredded.",['14107010'],1.089322618,0.869988203,0.055618009
123009121.png,largest,58103130,"Tamale, chicken",2 cups,2,778,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009121.png,"Likely textured vegetable protein (TVP) — dehydrated soy crumbles (brown soy “mince”). Could also possibly be crumbled dry cereal (e.g., bran/corn flakes) if not a soy product.",['41440000'],1.081218475,0.744918942,0.103342851
123009111.png,median,58103130,"Tamale, chicken",3/4 tamale,0.75,778,62285,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009111.png,"Likely a tamale — a portion of corn masa served on an opened corn husk. The brownish color suggests it may be a sweet (dulce) tamal or masa colored/flavored (e.g., with brown sugar, cinnamon, or a savory sauce), but I can’t be certain of the exact variety.",['53430700'],1.124235969,0.839391291,0.092203039
123009114.png,smallest,58103130,"Tamale, chicken",1/4 cup,0.25,778,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/123009114.png,Appears to be a small scoop of creamy peanut butter (or another smooth nut butter such as almond butter).,"['42202000', '42200500']",1.057349992,0.935075343,0.064775419
072502238.png,largest,54402600,,3 cups,3,782,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072502238.png,"Appears to be cheese-flavored baked crackers — likely cheddar snack crackers (e.g., Cheez-It / Cheese Nips–style crackers).",['54304005'],0.951033638,0.761732101,0.092068211
072502230.png,median,54402600,,1 cup,1,782,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072502230.png,"Appears to be cheese-flavored snack crackers — likely baked cheddar crackers (e.g., Cheez‑It/ Cheese Nips–style).",['54304005'],0.921225454,0.743853271,0.060529579
072508149.png,smallest,54402600,,5 chips,0.5,782,62441,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072508149.png,Likely nacho-cheese flavored triangular tortilla chips (Doritos-style corn chips).,['54401110'],0.929280689,0.738979161,0.063355036
000000000.png,largest,42111000,"Peanuts, not further specified subcategory assigned",,1,783,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the provided image is a ""No image available"" placeholder with no visible food to identify — please upload a clear photo.",,,,
072302334.png,median,42111000,"Peanuts, not further specified subcategory assigned",5/8 cup,0.625,783,10010,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072302334.png,"Appears to be a plate of cooked beans — likely canned baked beans or cooked pinto/navy-style beans (brown/orange, stewed or drained).",['41201010'],1.019517184,0.842350781,0.096722359
030210112.png,smallest,42111000,"Peanuts, not further specified subcategory assigned",1 piece,0.0357,783,62509,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030210112.png,"Likely a single chickpea (garbanzo bean), possibly roasted — could also be a small brown legume or even a coffee bean, but it most closely resembles a chickpea.",['41301990'],1.157760096,0.893536747,0.073453719
cp_42fo.png,largest,64100100,"Fruit juice, not further specified subcategory assigned",42 FO,42,784,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,No food is visible in the image — it appears to be a disposable drinking cup (paper or foam) with a purple hexagonal pattern.,['92101000'],0.981564938,0.745905876,0.087082814
jcecarton_675fo.png,median,64100100,"Fruit juice, not further specified subcategory assigned",6.75 FO,4.725,784,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/jcecarton_675fo.png,"Appears to be packaged food — likely a vertically oriented retail package (e.g., a cereal box or an instant‑noodle/snack packet) with colorful printed artwork. I can’t determine the exact brand or specific flavor from this image.",['57347000'],0.867105796,0.746870279,0.078933092
mug_2fo.png,smallest,64100100,"Fruit juice, not further specified subcategory assigned",2 FO,0.1,784,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be a plain white ceramic mug (empty) — no food visible in the image.,['92101500'],0.940354434,0.677960575,0.107238576
020309403.png,largest,81103090,"Butter replacement, liquid",2 tablespoons,2,785,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309403.png,"No food visible — appears to be three white plastic measuring spoons (kitchen measuring scoops), likely empty.",['91101020'],1.269738591,1.076344967,0.065214497
020309415.png,median,81103090,"Butter replacement, liquid",1 spray,1,785,63926,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309415.png,Appears to be an otherwise empty white plate with a small dab of melted butter or cooking oil (a tiny smear of sauce) near the center — likely just a drop of oil/butter.,['81200100'],1.158911051,1.012487769,0.059645999
020309408.png,smallest,81103090,"Butter replacement, liquid",1/2 teaspoon,0.1667,785,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020309408.png,Appears to be an empty white plastic/ceramic spoon — no identifiable food visible on it.,['11434100'],1.161288649,0.943070412,0.069741424
101607137.png,largest,21420100,"Beef, sandwich steak",16 ounces,453.6,789,98,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607137.png,Likely chocolate wafer roll biscuits (rolled wafer cookies) — possibly plain or chocolate‑flavored cream‑filled wafer rolls.,['53241500'],0.978545751,0.797413945,0.05505696
101607145.png,median,21420100,"Beef, sandwich steak",2 cups,2,789,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607145.png,Likely cocoa nibs — small crushed cacao (cocoa) bean pieces. Could also be crumbled/shaved milk chocolate (used as a dessert topping).,['91304020'],1.131520041,0.966206372,0.070189209
101607138.png,smallest,21420100,"Beef, sandwich steak",1/4 cup,0.25,789,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/101607138.png,"Appears to be small brown square cereal pieces — likely a cinnamon‑sugar style breakfast cereal (e.g., Cinnamon Toast Crunch or a similar square cereal).",['57125000'],0.967152682,0.772827923,0.076659382
m11.png,largest,27415100,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",3 cups,3,790,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m11.png,"Appears to be a smooth beige spread or mash — likely hummus (pureed chickpeas) or possibly mashed potatoes with gravy; the uniform, spread-like texture leans toward hummus.",['41205070'],1.095928837,0.832240641,0.082422935
m7.png,median,27415100,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",1 cup,1,790,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m7.png,"Appears to be a ball of dough — likely an unbaked bread/roll or cookie/biscuit dough (plain or whole‑wheat). Could also possibly be a small scoop of mashed potato, but the smooth, slightly glossy surface suggests dough.",['53200100'],1.10730734,0.918241501,0.073176207
m4.png,smallest,27415100,"Beef and vegetables including carrots, broccoli, and/or dark-green leafy; no potatoes, soy-based sauce",1/4 cup,0.25,790,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/m4.png,"Appears to be a small dollop of a creamy orange sauce — likely a spicy mayonnaise/aioli (e.g., sriracha mayo or chipotle mayo) or a remoulade-type sauce.",['81308100'],1.194464326,1.015048385,0.072380202
000000000.png,largest,22101320,"Pork, chop, coated, lean only eaten",,16,791,40023,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"Reason: the image is missing/unreadable (shows a ""No image available"" placeholder). Please upload a clear photo of the food.",,,,
100302121.png,median,22101320,"Pork, chop, coated, lean only eaten",1/2 slice,2,791,40023,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100302121.png,"Likely a small rectangular slice of processed luncheon meat (SPAM-style/canned ham), i.e., cured/pressed deli ham.",['25230610'],0.94059712,0.721270025,0.078851805
000000000.png,smallest,22101320,"Pork, chop, coated, lean only eaten",,0.25,791,10049,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The image is a placeholder (""No image available""), so the actual food photo is missing.",,,,
121807129.png,largest,11710801,"Toddler formula, PediaSure",2 cups,16,792,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807129.png,Appears to be milk in a Pyrex measuring cup — likely whole milk (could also be cream); the exact type/fat content can't be determined from the image.,['11111000'],1.068742597,0.831501186,0.094868616
121807125.png,median,11710801,"Toddler formula, PediaSure",1/2 cup,4,792,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807125.png,Appears to be milk — likely whole milk (could also be cream or another white dairy like buttermilk).,['11111000'],1.057977375,0.89900136,0.07335708
121807120.png,smallest,11710801,"Toddler formula, PediaSure",1 tablespoon,0.5,792,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/121807120.png,"Appears to be a spoonful of a white dairy condiment — likely plain yogurt (e.g., Greek yogurt) or sour cream.",['11411390'],1.081730532,0.926958263,0.078832495
113099c.png,largest,74406500,Cocktail sauce,1/2 cup,0.5,793,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113099c.png,"Seems to be a red tomato-based sauce or purée — likely tomato sauce/marinara (or strained tomato), shown in a small white measuring cup/spoon.",['74404010'],1.084246377,0.886207461,0.109564414
113093c.png,median,74406500,Cocktail sauce,3 tablespoons,0.1875,793,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113093c.png,Appears to be three white measuring spoons holding a red liquid — likely ketchup or a tomato-based sauce (could also be a red jam/syrup or hot/chili sauce).,['74401010'],1.16807718,0.922564745,0.065189141
113091c.png,smallest,74406500,Cocktail sauce,1 tablespoon,0.0625,793,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091c.png,"Appears to be a spoonful of ketchup — likely a tomato-based condiment (could also be a similar red sauce like tomato paste or red fruit jam, but ketchup is most likely).",['74401010'],1.08547234,0.893158078,0.048047001
071702119.png,largest,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",2 cups,2,794,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702119.png,"Likely a canned fruit cocktail (mixed fruit in syrup) — appears to contain diced peaches, pineapple, pears, green grapes, and maraschino cherries.",['63311140'],0.968853967,0.761650562,0.06825639
070808111.png,median,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",1 snack size cup,1,794,62206,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/070808111.png,Appears to be small orange fruit cubes in syrup or gel — likely diced peaches or mango (canned fruit) or a fruit gelatin/jelly dessert.,"['63135140', '63311140', '91501020']",0.942687476,0.682542503,0.076364983
071702112.png,smallest,63311110,"Fruit cocktail, canned, not further specified subcategory assigned",1/4 cup,0.25,794,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702112.png,"Appears to be a small bowl of canned fruit cocktail — pineapple and peach/pear chunks with a green grape and a maraschino cherry, likely in syrup.",['63311140'],0.973872588,0.849974275,0.052406965
113046.png,largest,11460000,"Frozen yogurt, vanilla",4 large scoops,4,795,61067,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113046.png,"Likely vanilla ice cream (plain/old-fashioned style), possibly homemade or French vanilla.",['13110100'],1.042649797,0.818044186,0.083511206
113035.png,median,11460000,"Frozen yogurt, vanilla",3-1/2 medium scoops,1.75,795,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113035.png,Appears to be vanilla ice cream — likely classic vanilla (possibly custard-style/French vanilla given the slightly creamy color and smooth texture).,['13110100'],1.01109416,0.762798727,0.110684603
113028.png,smallest,11460000,"Frozen yogurt, vanilla",1/2 medium scoop,0.25,795,10215,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113028.png,Appears to be a small dollop of a pale creamy dip — likely plain hummus or a garlic aioli/mayonnaise-style sauce.,['41205070'],1.147478711,0.87885505,0.091787982
052008415.png,largest,12210260,"Coffee creamer, liquid, fat free",1 individual container,1,796,60868,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/052008415.png,Likely a small serving of vanilla soft-serve ice cream or frozen yogurt in a paper cup.,"['13110200', '11460500']",0.880834397,0.661163688,0.076503437
041008402.png,median,12210260,"Coffee creamer, liquid, fat free",5 tablespoons,0.313,796,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/041008402.png,Likely a white powdered baking ingredient — appears to be powdered sugar or all‑purpose flour (measuring spoons with a fine white powder).,['91101020'],1.173712905,0.915229023,0.083460998
042108426.png,smallest,12210260,"Coffee creamer, liquid, fat free",1 teaspoon,0.021,796,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/042108426.png,No food is visible. The image appears to show an empty white ceramic/porcelain (Asian-style) soup spoon.,['41601070'],1.125380361,0.869282186,0.076493135
072208108.png,largest,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",2 cups,2,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072208108.png,"Appears to be a mixed fruit salad — likely a fruit cocktail with banana slices, red (purple) grapes, cantaloupe (orange melon) and possibly pineapple or apple pieces.",['63311000'],0.997877857,0.812631428,0.085571306
072208104.png,median,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",1 cup,1,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072208104.png,"Appears to be a small fruit salad / fruit cocktail — diced peaches (or mango) with dark cherries or grapes, likely canned or served in syrup.",['63311140'],1.038597373,0.866349697,0.082950552
071702112.png,smallest,63311000,"Fruit salad, fresh or raw,  excluding citrus fruits, no dressing",1/4 cup,0.25,799,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/071702112.png,"Appears to be a serving of canned fruit cocktail (mixed fruit in syrup) — likely pieces of pineapple, pear, peach, a green grape, and a maraschino cherry.",['63311140'],0.973214366,0.782598078,0.060259354
081502428.png,largest,75415020,,16 rings,2,800,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502428.png,"Appears to be deep-fried onion rings — likely breaded or beer-battered, classic golden-brown style.",['75415022'],1.132463188,0.672985494,0.109471314
081502422.png,median,75415020,,4 rings,0.5,800,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081502422.png,"Likely two deep-fried onion rings — golden-brown, breaded or beer-battered style.",['75415022'],1.164637194,0.776905477,0.100302646
091307222.png,smallest,75415020,,1 piece,0.05,800,62478,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091307222.png,"Appears to be a single onion ring — likely a breaded, deep-fried onion ring.",['75415022'],1.158359938,0.761442721,0.091773024
091807102.png,largest,91703020,,1 piece,1,801,61667,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/091807102.png,Likely a small caramel/toffee candy — appears to be a single caramel cube (possibly a soft chewy caramel or a firm toffee).,['91723030'],1.148440267,0.870335281,0.069905514
000000000.png,median,91703020,,,1,801,61550,1000006,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so there is no visible food to identify.",,,,
000000000.png,smallest,91703020,,,0.125,801,10205,1000007,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so I can't see the food.",,,,
081108426.png,largest,14120010,"Cheese, Mexican blend",1 cup,1,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108426.png,Likely shredded (grated) yellow cheddar cheese — or a similar mild yellow/processed shredded cheese.,['14104100'],1.080136229,0.961396933,0.0435328
081108422.png,median,14120010,"Cheese, Mexican blend",1/2 cup,0.5,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108422.png,Likely shredded yellow cheese — appears to be a small pile of grated/shredded mild cheddar or Colby-style cheese.,['14104100'],1.073705061,0.943336964,0.055369342
081108419.png,smallest,14120010,"Cheese, Mexican blend",1/8 cup,0.125,803,10159,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/081108419.png,"Appears to be a small pile of grated cheese — likely grated Parmesan or a similar pale, hard cheese. (Could possibly be finely crumbled/crumbled egg yolk, but cheese is more likely.)",['14108010'],1.118458043,0.886368394,0.074299792
113036.png,largest,13110120,,4 medium scoops,4,804,61335,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113036.png,Appears to be scoops of vanilla ice cream — likely plain vanilla (possibly French vanilla or vanilla-bean based on the slight cream/yellow tint).,['13110100'],1.055534605,0.756082594,0.11973347
113041.png,median,13110120,,1-1/2 large scoops,1.5,804,60997,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113041.png,"Likely hummus — a smooth chickpea-tahini dip (classic garlic‑lemon/olive oil style). Possibly could be a creamy mashed potato or another beige dip, but it most closely resembles hummus.",['41205070'],1.137645229,0.844743371,0.092273176
020212106.png,smallest,13110120,,1/4 slice,0.25,804,63854,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/020212106.png,Appears to be a small pat (cube) of butter — possibly margarine — placed on a white plate.,['81101000'],1.076998976,0.911036909,0.073559505
062608416.png,largest,14303010,"Cream cheese, light",3 tablespoons,3,807,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062608416.png,No appropriate food codes found from the context information.,,,,
062608412.png,median,14303010,"Cream cheese, light",1 tablespoon,1,807,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062608412.png,Appears to be a small plastic measuring scoop holding a fine white powder — likely table sugar or all‑purpose flour; could also be salt or powdered milk. Not certain from the image alone.,['91101020'],1.1187915,0.895959795,0.1131513
062608409.png,smallest,14303010,"Cream cheese, light",1/2 teaspoon,0.1667,807,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/062608409.png,Appears to be a small white ceramic spoon holding a dark brown glossy liquid — likely soy sauce or a soy-based/hoisin-style dipping sauce (could also be a balsamic reduction).,['41420300'],1.165277273,0.94745326,0.120827271
102507101.png,largest,27116200,"Barbecue beef, with sauce",16 ounces,453.6,808,98,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102507101.png,"Appears to be a cooked beef steak — likely a boneless cut (sirloin or ribeye), pan-seared or grilled and cooked toward well-done/charred.","['21101170', '21102150']",1.051437581,0.847184539,0.080028645
102507124.png,median,27116200,"Barbecue beef, with sauce",2 cups,2,808,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102507124.png,"Appears to be toasted coconut chips (toasted coconut flakes) — small, irregular browned pieces. Possibly could be other dried/toasted fruit chips or small jerky pieces, but toasted coconut chips are most likely.",['42106020'],1.124540417,0.901566863,0.070635931
102507116.png,smallest,27116200,"Barbecue beef, with sauce",1/4 cup,0.25,808,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/102507116.png,Likely a small piece of crispy/overcooked bacon (a bacon crisp or burnt bacon fragment).,['41810250'],1.166754768,0.979051769,0.063290453
100907134.png,largest,91304010,"Topping, butterscotch or caramel",3 tablespoons,3,809,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907134.png,"Likely spoonfuls of chocolate mousse or chocolate ganache — small servings of a smooth chocolate cream (could also be a chocolate frosting or frozen chocolate ice cream, though mousse/ganache seems most likely).",['91305010'],1.097687432,0.907357275,0.098066403
100907137.png,median,91304010,"Topping, butterscotch or caramel",1/3 cup,0.3333,809,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907137.png,Appears to be cocoa powder (hot chocolate mix) in a white measuring scoop — could also be ground or instant coffee or a spice like cinnamon.,"['11830150', '11830160', '11830165']",1.012335696,0.774114907,0.179723148
113091f.png,smallest,91304010,"Topping, butterscotch or caramel",1 tablespoon,0.0625,809,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/113091f.png,"Appears to be a spoonful of a pale, creamy condiment—most likely mayonnaise (or a mayonnaise-style aioli).",['83107000'],1.164409199,0.909917057,0.104220427
080802135.png,largest,58148180,Macaroni or pasta salad with cheese,2 cups,2,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802135.png,"Appears to be macaroni and cheese — elbow/cavatappi-style pasta in a creamy cheddar (orange) cheese sauce, likely an American/boxed-style mac and cheese.",['58145112'],1.001907811,0.777885377,0.089889486
080802131.png,median,58148180,Macaroni or pasta salad with cheese,1 cup,1,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802131.png,"Appears to be a macaroni pasta salad — elbow macaroni tossed in a creamy, pinkish dressing (likely mayo-based, possibly with ketchup, thousand island, or a similar sauce).",['58148112'],0.929901853,0.744554758,0.075714125
080802128.png,smallest,58148180,Macaroni or pasta salad with cheese,1/4 cup,0.25,811,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/080802128.png,"Appears to be a small scoop of a creamy/pureed food — likely mashed sweet potato or a salmon/seafood mousse. It could also be an orange‑tinted dip (e.g., roasted red pepper hummus).","['27150050', '41205075']",1.163683436,0.957098901,0.076291427
100302114.png,largest,22701000,"Pork, ribs",4 small ribs,4,812,61392,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100302114.png,"Appears to be four pan-fried/grilled bacon-style strips — likely pork bacon or a plant-based alternative (tempeh/seitan “bacon”), given the charred, browned surface.","['22601000', '41810200']",1.096332236,0.763879716,0.094395749
100302112.png,median,22701000,"Pork, ribs",2 small ribs,2,812,61392,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100302112.png,Appears to be two small fried spring rolls (cigar-shaped egg rolls/lumpia) — likely deep-fried savory spring rolls.,['58110130'],1.109301415,0.825338244,0.104812492
000000000.png,smallest,22701000,"Pork, ribs",,0.25,812,10026,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/000000000.png,"The provided image is a ""No image available"" placeholder, so there is no visible food to identify.",,,,
111111116.png,largest,24142210,,2 cups,2,815,10049,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/111111116.png,Likely diced/cubed cooked chicken breast — appears to be plain roasted or pan-seared chicken pieces.,['24122131'],0.951080574,0.841422558,0.048242733
112911102.png,median,24142210,,3/4 piece,0.75,815,61343,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/112911102.png,Appears to be a single cooked chicken drumstick — likely roasted or baked (not heavily breaded or deep‑fried).,"['24142300', '24142301']",0.83958387,0.643713117,0.095363674
030812109.png,smallest,24142210,,1 piece,0.125,815,61006,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/030812109.png,"Appears to be a single chicken drumstick (chicken leg), likely roasted/grilled or baked — possibly seasoned or lightly glazed (e.g., barbecue).",['24142511'],0.847099489,0.682387769,0.070167954
100907104.png,largest,91300010,"Syrup, not further specified subcategory assigned",3 tablespoons,3,816,21000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907104.png,"Likely small servings of caramel/dulce de leche (milk caramel) — smooth, glossy caramel sauce presented in three wooden tasting spoons.",['13252200'],1.12941988,0.8475191,0.074410635
100907109.png,median,91300010,"Syrup, not further specified subcategory assigned",1/2 cup,0.5,816,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907109.png,Appears to be a small serving of chocolate — likely chocolate ganache or a thick chocolate pudding/sauce (served in a scoop).,['91304020'],1.111388852,0.8834095,0.085074322
100907106.png,smallest,91300010,"Syrup, not further specified subcategory assigned",1/4 cup,0.25,816,10205,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/100907106.png,Appears to be cocoa powder (fine chocolate/cacao powder) in a measuring scoop. Possibly could also be instant coffee or ground cinnamon if uncertain.,['11830150'],1.074508358,0.959266305,0.049485476
cp_42fo.png,largest,92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",42 FO,42,820,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/cp_42fo.png,"Appears to be a disposable foam (polystyrene) cup with a purple hexagon pattern — typically used for hot beverages (coffee or tea). The contents aren’t visible, so the exact drink can’t be determined.",['92101000'],1.03773143,0.874604106,0.091024672
wglss_8fo.png,median,92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",8 FO,4.8,820,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/wglss_8fo.png,Appears to be an empty stemmed wine glass (likely a white-wine glass). No food is present.,['93401020'],1.253681369,0.918437779,0.105544753
mug_2fo.png,smallest,92305090,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",2 FO,0.1,820,30000,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/mug_2fo.png,Appears to be a plain white ceramic mug — likely a coffee/tea mug; contents are not visible.,['92101000'],1.00491048,0.674827099,0.130454334
072211101.png,largest,58106720,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",1 piece,1,821,61705,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072211101.png,"Appears to be a slice of cheese pizza — likely a plain (tomato sauce + mozzarella) slice, similar to a New York–style pizza.",['58106250'],0.944540058,0.810496509,0.054246884
072211107.png,median,58106720,"Pizza with meat and vegetables, from restaurant or fast food, thin crust",1/2 piece,0.5,821,61705,0,/Volumes/My Passport/Asa24PortionImages/Asa24PortionImages/072211107.png,"Appears to be a folded, pan‑fried savory flatbread — likely murtabak (a stuffed roti/flat pancake, typically filled with spiced minced meat and egg) or a similar stuffed/folded roti served with oil or curry residue.",['51300185'],1.190832197,1.014972448,0.060911111
