dish_id,total_calories,total_mass,total_fat,total_carbs,total_protein,ingredients,sorted_ingredients,GPTFoodDescription,GPTFoodCode,GPTAmount,GPTAmountWeight,Energy (kcal),Protein (g),Carbohydrate (g),Total Fat (g),FoodCodeError,WeightError,IngredientNum,GPTWeight
dish_1566850031,616.771973,662,19.197001,25.780001,84.644997,"olives, carrot, chicken, caesar dressing, cherry tomatoes, onions","caesar dressing, carrot, cherry tomatoes, chicken, olives, onions","cooked chopped chicken breast
whole grape tomatoes
thinly sliced red onion
shredded carrot
creamy salad dressing (unknown type)",cooked chopped chicken breast: 24120120; whole grape tomatoes: 74101000; thinly sliced red onion: 75117020; shredded carrot: 73101110; creamy salad dressing (unknown type): 83115000,"cooked chopped chicken breast: unknown
whole grape tomatoes: 6 grape tomato
thinly sliced red onion: 1 slice
shredded carrot: 0.25 cup
creamy salad dressing (unknown type): unknown","{'cooked chopped chicken breast': nan, 'whole grape tomatoes': 48.0, 'thinly sliced red onion': 15.0, 'shredded carrot': 43.75, 'creamy salad dressing (unknown type)': nan}",106.3,1.069475,10.728825,7.016425,0,2,5,106.75
dish_1566501473,413.942017,371,14.89,18.319,52.967999,"olives, carrot, lemon juice, almonds, cherry tomatoes, onions, tuna","almonds, carrot, cherry tomatoes, lemon juice, olives, onions, tuna","canned tuna (flaked)
shredded carrot
whole almonds (raw)
cherry tomato (whole)
chopped celery",canned tuna (flaked): 26155110; shredded carrot: 73101010; whole almonds (raw): 42101000; cherry tomato (whole): 74101000; chopped celery: 75109000,"canned tuna (flaked): 1 cup
shredded carrot: 0.5 regular carrot
whole almonds (raw): 0.5 oz
cherry tomato (whole): 1 cherry
chopped celery: 0.5 stick","{'canned tuna (flaked)': 135.0, 'shredded carrot': 30.0, 'whole almonds (raw)': 14.175, 'cherry tomato (whole)': 17.0, 'chopped celery': 2.0}",212.80325000000002,29.080212500000002,6.7829125,8.474677499999999,0,0,5,198.175
dish_1566331868,453.66507,372,13.206176,40.116787,44.296608,"brussels sprouts, onions, salt, tomatoes, bell peppers, garlic, pepper, millet, chicken, fried rice, jalapenos, spinach (raw), olive oil","bell peppers, brussels sprouts, chicken, fried rice, garlic, jalapenos, millet, olive oil, onions, pepper, salt, spinach (raw), tomatoes","yellow rice
roasted Brussels sprouts
cooked chicken pieces
tomato-based sauce (marinara-style)
melted mozzarella cheese
cooked sliced mushrooms",yellow rice: 56205130; roasted Brussels sprouts: 75209021; cooked chicken pieces: 24102010; tomato-based sauce (marinara-style): 74404050; melted mozzarella cheese: 14107010; cooked sliced mushrooms: 75219020,"yellow rice: 0.5 cup
roasted Brussels sprouts: unknown
cooked chicken pieces: unknown
tomato-based sauce (marinara-style): 0.2 cup
melted mozzarella cheese: 1 slice
cooked sliced mushrooms: unknown","{'yellow rice': 79.0, 'roasted brussels sprouts': nan, 'cooked chicken pieces': nan, 'tomato-based sauce (marinara-style)': 52.0, 'melted mozzarella cheese': 9.0, 'cooked sliced mushrooms': nan}",122.68,4.2882,19.6798,2.9611,0,3,6,140.0
dish_1563208439,92.610001,96,4.299,8.009999,6.144,"raspberries, chicken apple sausage","chicken apple sausage, raspberries","baked mini muffins
fresh raspberries",baked mini muffins: 52302010; fresh raspberries: 63219000,"baked mini muffins: 1 Hostess package of 5 mini muffins (2 oz)
fresh raspberries: 8 berry","{'baked mini muffins': 57.0, 'fresh raspberries': 16.0}",222.06999999999996,2.7513,32.1204,9.263899999999998,0,0,2,73.0
dish_1562876674,289.192596,157,10.211315,30.065914,23.770454,"salt, cheese pizza, chicken, country rice, spinach (raw), parsley, garlic, squash, wheat berry, basil, lemon juice, zucchini, rosemary, olive oil, thyme, pepper","basil, cheese pizza, chicken, country rice, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini","roasted chicken drumstick
brown rice
sliced mushrooms
green beans
sliced onion
pizza dough crust
tomato sauce
melted mozzarella cheese",roasted chicken drumstick: 24142300; brown rice: 56205011; sliced mushrooms: 75115000; green beans: 75205021; sliced onion: 89902040; pizza dough crust: 51108010; tomato sauce: 89901050; melted mozzarella cheese: 14630100,"roasted chicken drumstick: 1 medium drumstick
brown rice: 0.33 cup, cooked
sliced mushrooms: 3 piece/slice
green beans: 1 bean
sliced onion: 0.5 Guideline amount on regular sandwich
pizza dough crust: 1 slice
tomato sauce: 0.125 Guideline amount per cup of vegetable
melted mozzarella cheese: 2 tablespoon","{'roasted chicken drumstick': 60.0, 'brown rice': 64.68, 'sliced mushrooms': 18.0, 'green beans': 6.0, 'sliced onion': 7.5, 'pizza dough crust': 57.0, 'tomato sauce': 7.5, 'melted mozzarella cheese': 26.0}",424.7496,26.450364,40.103759999999994,17.228278,0,0,8,246.68
dish_1562861125,190.807861,235,10.123939,3.194394,18.992727,"bell peppers, mustard, cucumbers, salt, garlic, egg whites, olive oil, vinegar, radishes","bell peppers, cucumbers, egg whites, garlic, mustard, olive oil, radishes, salt, vinegar","wilted/cooked spinach leaves
shredded julienned carrot
torn fresh mozzarella cheese",wilted/cooked spinach leaves: 72125211; shredded julienned carrot: 73101110; torn fresh mozzarella cheese: 14107010,"wilted/cooked spinach leaves: 0.5 cup
shredded julienned carrot: 0.25 cup
torn fresh mozzarella cheese: 1 cup, diced","{'wilted/cooked spinach leaves': 90.0, 'shredded julienned carrot': 43.75, 'torn fresh mozzarella cheese': 132.0}",511.42,34.899875,16.171425000000003,34.413625,0,0,3,265.75
dish_1561060925,93.914848,156,4.284307,9.30445,8.246765,"brussels sprouts, salt, tofu, pepper, olive oil","brussels sprouts, olive oil, pepper, salt, tofu","roasted Brussels sprouts (charred)
green beans (whole)
shredded white cabbage
shredded purple cabbage
thinly sliced yellow bell pepper
thinly sliced red onion
cubed firm tofu",roasted Brussels sprouts (charred): 75209021; green beans (whole): 75101800; shredded white cabbage: 75141000; shredded purple cabbage: 75105000; thinly sliced yellow bell pepper: 75122000; thinly sliced red onion: 75117020; cubed firm tofu: 41420010,"roasted Brussels sprouts (charred): 8 sprout
green beans (whole): 8 bean
shredded white cabbage: 0.25 cup
shredded purple cabbage: 0.1 cup
thinly sliced yellow bell pepper: 1 ring
thinly sliced red onion: 1 slice
cubed firm tofu: unknown","{'roasted brussels sprouts (charred)': 160.0, 'green beans (whole)': 48.0, 'shredded white cabbage': 55.0, 'shredded purple cabbage': 9.0, 'thinly sliced yellow bell pepper': 10.0, 'thinly sliced red onion': 15.0, 'cubed firm tofu': nan}",194.92,7.3261,25.749900000000004,9.229500000000002,0,1,7,297.0
dish_1559934708,202.445465,178,7.353578,13.478154,19.764999,"garlic, quinoa, salt, mushroom, olive oil, chicken thighs, eggplant, squash, white rice, lemon juice, wine, shallots, spinach (cooked), caesar salad","caesar salad, chicken thighs, eggplant, garlic, lemon juice, mushroom, olive oil, quinoa, salt, shallots, spinach (cooked), squash, white rice, wine","steamed white rice
iceberg lettuce
creamy salad dressing
pan-seared chicken thigh
green onion (scallion)",steamed white rice: 56205008; iceberg lettuce: 75113000; creamy salad dressing: 27446240; pan-seared chicken thigh: 24154301; green onion (scallion): 75117010,"steamed white rice: 0.5 cup
iceberg lettuce: unknown
creamy salad dressing: unknown
pan-seared chicken thigh: 1 medium thigh
green onion (scallion): 1 whole","{'steamed white rice': 79.0, 'iceberg lettuce': nan, 'creamy salad dressing': nan, 'pan-seared chicken thigh': 70.0, 'green onion (scallion)': 15.0}",241.11,19.2328,23.213099999999997,7.186699999999999,0,2,5,164.0
dish_1566591048,876.201843,481,42.708851,12.67119,102.963142,"olives, brown rice, arugula, chicken salad, pepper, chicken, salmon, salt, thyme, olive oil","arugula, brown rice, chicken, chicken salad, olive oil, olives, pepper, salmon, salt, thyme","pan-seared salmon fillet (with skin)
diced cooked chicken breast
roasted potato chunks
Kalamata olives
red bell pepper strips
microgreens / sprouts
sliced green onion (scallion)
mixed salad greens",pan-seared salmon fillet (with skin): 26137140; diced cooked chicken breast: 24120120; roasted potato chunks: 71104030; Kalamata olives: 75510020; red bell pepper strips: 75122200; microgreens / sprouts: 75100300; sliced green onion (scallion): 75117010; mixed salad greens: 75114000,"pan-seared salmon fillet (with skin): 1 small/regular fillet
diced cooked chicken breast: 0.75 cup, cooked, diced
roasted potato chunks: 1 cup
Kalamata olives: 4 olive
red bell pepper strips: 0.5 regular
microgreens / sprouts: 0.25 cup
sliced green onion (scallion): 0.25 whole
mixed salad greens: 0.5 cup","{'pan-seared salmon fillet (with skin)': 140.0, 'diced cooked chicken breast': 101.25, 'roasted potato chunks': 160.0, 'kalamata olives': 20.0, 'red bell pepper strips': 60.0, 'microgreens / sprouts': 14.0, 'sliced green onion (scallion)': 3.75, 'mixed salad greens': 17.5}",824.3750000000001,57.350474999999996,55.521100000000004,41.80795,0,0,8,516.5
dish_1560368712,146.875183,142,12.029318,8.361059,3.578753,"asparagus, mustard, lettuce, pumpkin seeds, salt, carrot, mixed greens, vinegar, arugula, olive oil","arugula, asparagus, carrot, lettuce, mixed greens, mustard, olive oil, pumpkin seeds, salt, vinegar","arugula (rocket) leaves
asparagus spears
radicchio leaf",arugula (rocket) leaves: 75113080; asparagus spears: 75100800; radicchio leaf: 72124100,"arugula (rocket) leaves: unknown
asparagus spears: 5 spear
radicchio leaf: 1 leaf","{'arugula (rocket) leaves': nan, 'asparagus spears': 80.0, 'radicchio leaf': 8.0}",17.84,1.8744000000000003,3.4624,0.116,0,1,3,88.0
dish_1560453275,92.554443,60,2.703752,1.252969,14.971699,"lemon juice, spinach (raw), thyme, rosemary, garlic, salt, basil, parsley, pepper, olive oil, chicken, wheat berry, squash, zucchini","basil, chicken, garlic, lemon juice, olive oil, parsley, pepper, rosemary, salt, spinach (raw), squash, thyme, wheat berry, zucchini","grilled eggplant
grilled zucchini
bread crust",grilled eggplant: 75217010; grilled zucchini: 75233027; bread crust: 51000190,"grilled eggplant: 1 slice
grilled zucchini: 1 slice
bread crust: 1 small or thin/very thin slice","{'grilled eggplant': 55.0, 'grilled zucchini': 10.0, 'bread crust': 30.0}",109.65,4.0455000000000005,20.432,1.6135,0,0,3,95.0
dish_1564685482,851.396545,337,49.484638,63.400967,40.429775,"millet, steak, olive oil, pizza, lime, salt, mixed greens, cherry tomatoes, pepper, spinach (raw), vinegar, ketchup, lettuce, cucumbers, onions, brownies, bell peppers","bell peppers, brownies, cherry tomatoes, cucumbers, ketchup, lettuce, lime, millet, mixed greens, olive oil, onions, pepper, pizza, salt, spinach (raw), steak, vinegar","melted mozzarella cheese
sliced red onion
cooked bacon pieces
pizza crust (flatbread)
tomato sauce
mixed salad greens (lettuce)
shredded carrot
cooked bulgur wheat
chocolate brownie",melted mozzarella cheese: 14107010; sliced red onion: 75117020; cooked bacon pieces: 41810250; pizza crust (flatbread): 58109015; tomato sauce: 89901050; mixed salad greens (lettuce): 75114000; shredded carrot: 73101110; cooked bulgur wheat: 56207130; chocolate brownie: 53204010,"melted mozzarella cheese: 0.5 cup, melted
sliced red onion: 2 slice
cooked bacon pieces: 1 tablespoon
pizza crust (flatbread): unknown
tomato sauce: 1 Guideline amount per cup of vegetable
mixed salad greens (lettuce): 1 cup
shredded carrot: 0.25 cup
cooked bulgur wheat: 0.5 cup, cooked
chocolate brownie: 1 medium","{'melted mozzarella cheese': 122.0, 'sliced red onion': 30.0, 'cooked bacon pieces': 7.0, 'pizza crust (flatbread)': nan, 'tomato sauce': 60.0, 'mixed salad greens (lettuce)': 35.0, 'shredded carrot': 43.75, 'cooked bulgur wheat': 70.0, 'chocolate brownie': 50.0}",825.79,37.352375,70.531925,45.68662499999999,0,1,9,417.75
dish_1565987298,211.138992,88,10.094469,16.614517,12.885552,"white rice, mushroom, celery, onions, kale, olive oil, chive, salt, cream, ground turkey, thyme, carrot, garlic, cheese pizza, eggs","carrot, celery, cheese pizza, chive, cream, eggs, garlic, ground turkey, kale, mushroom, olive oil, onions, salt, thyme, white rice","mozzarella cheese (melted, browned)
tomato sauce
pizza dough crust
meatloaf (ground meat mixture)","mozzarella cheese (melted, browned): 14107010; tomato sauce: 89901050; pizza dough crust: 51108010; meatloaf (ground meat mixture): 27260010","mozzarella cheese (melted, browned): 0.25 cup, melted
tomato sauce: unknown
pizza dough crust: 1 slice
meatloaf (ground meat mixture): 1 medium slice","{'mozzarella cheese (melted, browned)': 61.0, 'tomato sauce': nan, 'pizza dough crust': 57.0, 'meatloaf (ground meat mixture)': 108.0}",540.6500000000001,38.3451,30.901799999999998,28.8645,0,1,4,226.0
dish_1558725112,554.059021,330,39.556,40.523003,21.851,"almonds, brussels sprouts, honeydew melons","almonds, brussels sprouts, honeydew melons","raw whole almonds
roasted Brussels sprouts
diced honeydew melon",raw whole almonds: 42101000; roasted Brussels sprouts: 75209021; diced honeydew melon: 63127010,"raw whole almonds: 1 oz
roasted Brussels sprouts: unknown
diced honeydew melon: unknown","{'raw whole almonds': 28.35, 'roasted brussels sprouts': nan, 'diced honeydew melon': nan}",164.1465,5.996025,6.109425000000001,14.155155,0,2,3,28.35
dish_1566328724,275.549988,167,6.012,0.0,51.77,chicken,chicken,chopped cooked chicken breast,chopped cooked chicken breast: 24120120,chopped cooked chicken breast: unknown,{'chopped cooked chicken breast': nan},,,,,0,1,1,0.0
dish_1562699612,98.391266,74,2.671786,15.661942,2.793359,"brown rice, quinoa, olive oil","brown rice, olive oil, quinoa","cooked white rice
cooked brown rice",cooked white rice: 56205001; cooked brown rice: 56205011,"cooked white rice: 0.25 cup
cooked brown rice: 0.3 cup","{'cooked white rice': 40.75, 'cooked brown rice': 58.8}",124.30349999999999,2.693265,26.370524999999997,0.67858,0,0,2,99.55
dish_1560366998,39.600002,131,0.173,9.648001,0.823,"honeydew melons, cherry tomatoes","cherry tomatoes, honeydew melons","grape tomatoes (whole)
cantaloupe melon (cubed)
honeydew melon (cubed)
walnut piece",grape tomatoes (whole): 74101000; cantaloupe melon (cubed): 63109010; honeydew melon (cubed): 63127010; walnut piece: 42116000,"grape tomatoes (whole): 3 grape tomato
cantaloupe melon (cubed): 2 cube
honeydew melon (cubed): 4 cube
walnut piece: 1 nut","{'grape tomatoes (whole)': 24.0, 'cantaloupe melon (cubed)': 30.0, 'honeydew melon (cubed)': 60.0, 'walnut piece': 2.0}",50.879999999999995,1.0714,9.145800000000001,1.5165999999999997,0,0,4,116.0
dish_1565799617,294.22171,520,2.849439,29.379562,33.367977,"olive oil, egg whites, watermelon, berries, sweet potato","berries, egg whites, olive oil, sweet potato, watermelon","scrambled egg whites
roasted sweet potato cubes
fresh blueberries
fresh strawberries (sliced)
watermelon (cubed)",scrambled egg whites: 32400080; roasted sweet potato cubes: 73403000; fresh blueberries: 63203010; fresh strawberries (sliced): 63223020; watermelon (cubed): 63149010,"scrambled egg whites: unknown
roasted sweet potato cubes: unknown
fresh blueberries: 12 berry
fresh strawberries (sliced): 1 fruit
watermelon (cubed): 5 cube","{'scrambled egg whites': nan, 'roasted sweet potato cubes': nan, 'fresh blueberries': 24.0, 'fresh strawberries (sliced)': 18.0, 'watermelon (cubed)': 75.0}",42.480000000000004,0.7503,10.5135,0.2313,0,2,5,117.0
dish_1566499686,674.706787,388,37.685776,35.915737,48.447742,"pepper, spinach (raw), vinegar, white rice, olives, bok choy, garlic, soy sauce, mustard, onions, olive oil, pork, sun dried tomatoes, sugar, salt, cucumbers","bok choy, cucumbers, garlic, mustard, olive oil, olives, onions, pepper, pork, salt, soy sauce, spinach (raw), sugar, sun dried tomatoes, vinegar, white rice","baby spinach leaves
steamed broccoli florets
kalamata olives
yellow rice
grilled chicken pieces
roasted cherry tomato pieces
sliced red onion
feta cheese (cubed/crumbled)
sugar snap pea",baby spinach leaves: 72125100; steamed broccoli florets: 72201211; kalamata olives: 75510020; yellow rice: 56205130; grilled chicken pieces: 24103060; roasted cherry tomato pieces: 99997410; sliced red onion: 75117020; feta cheese (cubed/crumbled): 14104400; sugar snap pea: 75231011,"baby spinach leaves: 1 cup
steamed broccoli florets: 3 floweret
kalamata olives: 6 olive
yellow rice: 0.75 cup, cooked
grilled chicken pieces: 2 oz, cooked
roasted cherry tomato pieces: unknown
sliced red onion: 1 slice
feta cheese (cubed/crumbled): 1 cubic inch
sugar snap pea: 1 snow pea","{'baby spinach leaves': 25.0, 'steamed broccoli florets': 30.0, 'kalamata olives': 30.0, 'yellow rice': 118.5, 'grilled chicken pieces': 56.7, 'roasted cherry tomato pieces': nan, 'sliced red onion': 15.0, 'feta cheese (cubed/crumbled)': 17.0, 'sugar snap pea': 3.0}",311.693,21.69208,29.164800000000003,11.81725,0,1,9,295.2
dish_1558636582,530.551025,410,35.918999,45.948002,18.895,"cherry tomatoes, apple, cauliflower, almonds","almonds, apple, cauliflower, cherry tomatoes","red apple (whole, raw)
grape tomatoes (raw)
cauliflower florets (raw)
whole almonds (raw)","red apple (whole, raw): 63101000; grape tomatoes (raw): 74101000; cauliflower florets (raw): 75107000; whole almonds (raw): 42101000","red apple (whole, raw): 1 medium
grape tomatoes (raw): unknown
cauliflower florets (raw): 1 cup
whole almonds (raw): 1 oz","{'red apple (whole, raw)': 200.0, 'grape tomatoes (raw)': nan, 'cauliflower florets (raw)': 110.0, 'whole almonds (raw)': 28.35}",313.6465,8.448025000000001,41.176425,14.763155000000001,0,1,4,338.35
dish_1558642490,61.950001,187,0.466,14.1,2.511,"carrot, cauliflower","carrot, cauliflower","baby carrots (whole, peeled)
carrot slices
cauliflower florets (raw)","baby carrots (whole, peeled): 73101010; carrot slices: 73101010; cauliflower florets (raw): 75107000","baby carrots (whole, peeled): 1 baby carrot
carrot slices: unknown
cauliflower florets (raw): unknown","{'baby carrots (whole, peeled)': 10.0, 'carrot slices': nan, 'cauliflower florets (raw)': nan}",4.1000000000000005,0.09300000000000001,0.9580000000000001,0.024,0,2,3,10.0
dish_1565897680,770.448853,405,63.736893,16.571018,37.93084,"olive oil, wheat berry, mustard, mixed greens, garlic, lime, salt, lettuce, cauliflower, blue cheese, walnuts, green beans, steak, vinegar","blue cheese, cauliflower, garlic, green beans, lettuce, lime, mixed greens, mustard, olive oil, salt, steak, vinegar, walnuts, wheat berry","haricots verts (green beans)
mixed salad greens
cherry tomatoes (halved)
cucumber",haricots verts (green beans): 75205021; mixed salad greens: 75114000; cherry tomatoes (halved): 74101000; cucumber: 75111000,"haricots verts (green beans): 0.5 cup
mixed salad greens: unknown
cherry tomatoes (halved): 1.5 cherry
cucumber: 1 stick","{'haricots verts (green beans)': 70.0, 'mixed salad greens': nan, 'cherry tomatoes (halved)': 25.5, 'cucumber': 10.0}",29.0,1.6040999999999999,6.4612,0.25105,0,1,4,105.5
dish_1558122740,260.149994,304,7.703,22.625002,28.618999,"grapes, mixed greens, deprecated, potatoes, bacon","bacon, deprecated, grapes, mixed greens, potatoes","red apple (whole, uncut)
red grapes (whole)
green grapes (whole)
fried bacon strips (crispy)
roasted red potato pieces (skin-on)
raw baby spinach leaves
shredded raw carrot","red apple (whole, uncut): 63101000; red grapes (whole): 63123000; green grapes (whole): 63123000; fried bacon strips (crispy): 22601000; roasted red potato pieces (skin-on): 71104050; raw baby spinach leaves: 72125100; shredded raw carrot: 73101110","red apple (whole, uncut): unknown
red grapes (whole): 6 grape
green grapes (whole): 2 grape
fried bacon strips (crispy): 2 pieces
roasted red potato pieces (skin-on): 1 medium
raw baby spinach leaves: 6 baby leaf
shredded raw carrot: 0.1 cup","{'red apple (whole, uncut)': nan, 'red grapes (whole)': 42.0, 'green grapes (whole)': 14.0, 'fried bacon strips (crispy)': 160.0, 'roasted red potato pieces (skin-on)': 170.0, 'raw baby spinach leaves': 3.5999999999999996, 'shredded raw carrot': 17.5}",982.912,59.22955000000001,51.77001,59.21917,0,1,7,407.1
dish_1562959732,374.663696,232,14.678156,31.110981,28.858997,"salt, soy sauce, bok choy, pork, parsnips, pepper, garlic, sugar, white rice","bok choy, garlic, parsnips, pepper, pork, salt, soy sauce, sugar, white rice",No ingredients identified. GPT response was: ,No ingredients identified. GPT response was:: 00000000,No ingredients identified. GPT response was:: unknown,{'no ingredients identified. gpt response was': nan},,,,,0,1,1,0.0
dish_1566931140,126.700005,199,8.976,12.23,3.696,"cauliflower, avocado","avocado, cauliflower","roasted cauliflower florets
sliced raw avocado",roasted cauliflower florets: 75214027; sliced raw avocado: 63105010,"roasted cauliflower florets: 1 cup
sliced raw avocado: 3 slice","{'roasted cauliflower florets': 160.0, 'sliced raw avocado': 45.0}",155.2,4.0040000000000004,11.8545,11.893,0,0,2,205.0
dish_1566501324,65.269997,113,2.926,10.038,1.051,"onions, carrot, olives","carrot, olives, onions","julienned (shredded) carrot
sliced red onion",julienned (shredded) carrot: 73101010; sliced red onion: 75117020,"julienned (shredded) carrot: 1 cup
sliced red onion: 3 slice","{'julienned (shredded) carrot': 120.0, 'sliced red onion': 45.0}",66.3,1.5030000000000001,15.303,0.32399999999999995,0,0,2,165.0
dish_1561575996,290.976196,128,15.850189,17.013613,19.330734,"vinegar, parmesan cheese, millet, bok choy, olives, beef, cheese pizza, salt, shallots, spinach (cooked), onions, olive oil","beef, bok choy, cheese pizza, millet, olive oil, olives, onions, parmesan cheese, salt, shallots, spinach (cooked), vinegar","baked cannelloni (pasta roll)
melted mozzarella cheese
tomato sauce
kalamata olives
parmesan cheese (shavings)
cooked brown rice
sliced medium-rare beef
wilted spinach",baked cannelloni (pasta roll): 58134810; melted mozzarella cheese: 14107010; tomato sauce: 89901050; kalamata olives: 75510020; parmesan cheese (shavings): 14108020; cooked brown rice: 56205011; sliced medium-rare beef: 21102150; wilted spinach: 72125211,"baked cannelloni (pasta roll): unknown
melted mozzarella cheese: 0.25 cup, melted
tomato sauce: 0.125 Guideline amount per cup of vegetable
kalamata olives: 6 olive
parmesan cheese (shavings): 1 tablespoon
cooked brown rice: 0.5 cup, cooked
sliced medium-rare beef: 2 piece/slice, any size
wilted spinach: 0.25 cup","{'baked cannelloni (pasta roll)': nan, 'melted mozzarella cheese': 61.0, 'tomato sauce': 7.5, 'kalamata olives': 30.0, 'parmesan cheese (shavings)': 5.0, 'cooked brown rice': 98.0, 'sliced medium-rare beef': 60.0, 'wilted spinach': 45.0}",521.97,36.7189,32.3824,27.21905,0,1,8,306.5
dish_1561575661,418.952423,228,27.301857,7.507637,33.957542,"olive oil, blueberries, onions, shallots, salt, walnuts, spinach (cooked), beef, vinegar, chard, mustard, bok choy, millet, pepper, arugula","arugula, beef, blueberries, bok choy, chard, millet, mustard, olive oil, onions, pepper, salt, shallots, spinach (cooked), vinegar, walnuts","sliced medium-rare beef steak
mixed baby salad greens
walnut halves
black olive halves
brown/multigrain rice blend",sliced medium-rare beef steak: 21102150; mixed baby salad greens: 75114000; walnut halves: 42116000; black olive halves: 75510020; brown/multigrain rice blend: 58163360,"sliced medium-rare beef steak: 4 piece/slice, any size
mixed baby salad greens: unknown
walnut halves: 1 nut
black olive halves: 1 olive
brown/multigrain rice blend: 0.25 cup","{'sliced medium-rare beef steak': 120.0, 'mixed baby salad greens': nan, 'walnut halves': 2.0, 'black olive halves': 5.0, 'brown/multigrain rice blend': 54.25}",363.185,34.4119,11.030175,19.78615,0,1,5,181.25
dish_1562945879,174.425323,234,3.118645,34.353195,5.940001,"succotash, vinaigrette, cantaloupe, honeydew melons, granola, blackberries, mixed greens, raspberries, berries","berries, blackberries, cantaloupe, granola, honeydew melons, mixed greens, raspberries, succotash, vinaigrette","mixed baby salad greens
cubed honeydew melon
sliced cantaloupe
halved strawberry
fresh blueberries
charred (grilled) corn kernels
black beans",mixed baby salad greens: 75114000; cubed honeydew melon: 63127010; sliced cantaloupe: 63109010; halved strawberry: 63223020; fresh blueberries: 63203010; charred (grilled) corn kernels: 75216120; black beans: 41102010,"mixed baby salad greens: 1 cup
cubed honeydew melon: 0.5 cup
sliced cantaloupe: 5 medium wedge/slice
halved strawberry: 0.5 fruit
fresh blueberries: 12 berry
charred (grilled) corn kernels: 0.25 cup
black beans: 0.125 cup","{'mixed baby salad greens': 35.0, 'cubed honeydew melon': 77.5, 'sliced cantaloupe': 350.0, 'halved strawberry': 9.0, 'fresh blueberries': 24.0, 'charred (grilled) corn kernels': 42.5, 'black beans': 23.125}",262.93625000000003,6.9381375,51.70655000000001,4.1460625,0,0,7,561.125
dish_1562785184,290.397949,390,28.066151,20.020035,33.62685,"salt, green onions, garlic, caesar salad, country rice, olive oil, onions, eggplant, fish","caesar salad, country rice, eggplant, fish, garlic, green onions, olive oil, onions, salt","breaded fried chicken pieces
diced tomato
microgreens (garnish)
creamy sauce/dressing
roasted cubed eggplant
romaine lettuce leaves
Parmesan cheese shavings
salad croutons",breaded fried chicken pieces: 24198741; diced tomato: 74101000; microgreens (garnish): 72110100; creamy sauce/dressing: 32103030; roasted cubed eggplant: 75217020; romaine lettuce leaves: 72116000; Parmesan cheese shavings: 14108020; salad croutons: 51185000,"breaded fried chicken pieces: 2 tender, strip, or finger
diced tomato: 1 plum tomato
microgreens (garnish): 1 sprig
creamy sauce/dressing: 0.15 cup
roasted cubed eggplant: 1 cup
romaine lettuce leaves: 1.5 cup
Parmesan cheese shavings: 1 tablespoon
salad croutons: 4 4 cubes","{'breaded fried chicken pieces': 100.0, 'diced tomato': 60.0, 'microgreens (garnish)': 1.0, 'creamy sauce/dressing': 33.3, 'roasted cubed eggplant': 100.0, 'romaine lettuce leaves': 52.5, 'parmesan cheese shavings': 5.0, 'salad croutons': 4.0}",452.391,26.78061,31.23171,25.161189999999998,0,0,8,355.8
dish_1564170967,400.202118,410,16.147165,32.556522,32.54837,"olive oil, thyme, salt, broccoli, zucchini, squash, salmon, chard, kale, pepper, wheat berry, brown rice, arugula","arugula, broccoli, brown rice, chard, kale, olive oil, pepper, salmon, salt, squash, thyme, wheat berry, zucchini","seared salmon
sautéed kale
red leaf lettuce
cooked farro
roasted Brussels sprouts
roasted green zucchini
roasted yellow summer squash",seared salmon: 26137120; sautéed kale: 72119221; red leaf lettuce: 75113060; cooked farro: 56207120; roasted Brussels sprouts: 75209021; roasted green zucchini: 75233027; roasted yellow summer squash: 75233027,"seared salmon: 1 small/regular fillet
sautéed kale: unknown
red leaf lettuce: 1 leaf
cooked farro: 0.5 cup, cooked
roasted Brussels sprouts: 3 sprout
roasted green zucchini: 1 whole
roasted yellow summer squash: 1 whole","{'seared salmon': 140.0, 'sautéed kale': nan, 'red leaf lettuce': 8.0, 'cooked farro': 70.0, 'roasted brussels sprouts': 60.0, 'roasted green zucchini': 203.0, 'roasted yellow summer squash': 203.0}",710.3,44.842999999999996,33.8956,45.697599999999994,0,1,7,684.0
dish_1567020340,93.588287,168,4.75317,11.47317,3.933659,"broccoli, olive oil","broccoli, olive oil",roasted broccoli florets,roasted broccoli florets: 72201223,roasted broccoli florets: unknown,{'roasted broccoli florets': nan},,,,,0,1,1,0.0
dish_1556575124,4.48,28,0.056,0.952,0.196,celery,celery,raw chopped celery,raw chopped celery: 75109000,raw chopped celery: 1 stalk,{'raw chopped celery': 40.0},5.6000000000000005,0.27599999999999997,1.1880000000000002,0.068,0,0,1,40.0
